,0,1,2
95,961.895363,1330.411967,1241.7605
96,993.4218725,1340.651346,1254.222902
97,1012.452298,1375.108204,1190.462557
98,1046.168148,1375.108204,1208.785657
99,1104.034113,1370.69584,1150.178684
100,1115.0145,1390.467273,1136.267948
101,1125.287562,1408.790372,1139.198297
102,1185.342868,1410.979713,1108.412795
103,1189.014224,1405.860024,1073.989619
104,1212.457013,1367.765491,1078.401983
105,1274.735342,1396.32797,1062.268225
106,1278.373017,1412.461729,1046.168148
107,1286.456737,1372.885181,1017.571987
108,1309.899526,1386.829599,1003.661252
109,1350.924407,1378.745878,961.895363
110,1337.720997,1365.57615,969.9790834
111,1353.113748,1372.177855,939.1935815
112,1386.829599,1405.860024,934.0738919
113,1421.993782,1397.809985,893.0490109
114,1412.461729,1365.57615,917.2328078
115,1413.202736,1386.088591,908.4417618
116,1404.41169,1408.790372,906.9597464
117,1434.422502,1408.790372,909.1490874
118,1418.322426,1365.57615,904.7704055
119,1455.675951,1379.486886,880.5866086
120,1425.631456,1409.53138,934.0738919
121,1431.492154,1406.601031,925.282846
122,1435.16351,1405.119016,956.7756734
123,1452.004594,1358.233438,970.6864089
124,1434.422502,1368.506499,993.4218725
125,1416.133085,1393.397621,1008.073616
126,1462.277656,1392.690296,1051.287838
127,1424.183123,1356.044097,1073.989619
128,1461.536648,1377.297545,1085.711014
129,1438.834866,1352.37274,1102.552098
130,1464.466997,1348.735066,1115.755508
131,1473.258042,1369.954832,1122.357213
132,1468.879361,1374.367196,1168.501783
133,1504.043544,1362.645802,1161.159071
134,1482.790096,1386.829599,1158.96973
135,1482.790096,1370.69584,1216.835695
136,1490.099127,1367.024484,1187.532209
137,1500.372188,1407.342039,1237.348136
138,1516.472264,1417.581418,1199.253603
139,1520.143621,1419.063434,1245.431856
140,1479.11874,1387.536924,1247.621197
141,1494.511491,1429.302813,1245.431856
142,1471.068702,1437.352851,1218.31771
143,1468.879361,1408.790372,1237.348136
144,1500.372188,1424.183123,1265.944296
145,1475.447383,1457.865292,1246.880189
146,1463.018663,1470.327694,1221.989067
147,1465.208004,1473.258042,1227.108756
148,1485.720445,1438.093859,1262.27294
149,1472.517035,1441.765215,1237.348136
150,1454.227617,1473.99905,1260.083599
151,1455.675951,1487.168778,1219.766044
152,1466.656337,1452.745602,1219.058718
153,1445.436571,1474.740058,1248.362205
154,1487.909786,1491.581142,1259.342591
155,1493.770483,1504.043544,1217.576703
156,1468.138353,1508.422226,1244.690848
157,1491.581142,1509.163234,1242.501507
158,1525.26331,1476.929399,1222.696392
159,1519.402613,1497.441839,1263.013948
160,1547.257766,1523.073969,1227.849764
161,1567.029199,1481.308081,1262.27294
162,1596.332686,1482.049088,1273.994335
163,1646.148612,1490.099127,1242.501507
164,1689.362834,1495.252498,1258.601584
165,1709.875275,1489.391801,1301.10848
166,1723.819693,1496.700832,1280.59604
167,1740.660777,1508.422226,1276.924683
168,1777.306976,1522.332962,1294.506775
169,1810.248137,1530.416682,1317.208557
170,1824.89988,1523.073969,1325.999603
171,1852.755033,1507.681218,1331.8603
172,1862.287087,1493.029475,1328.222626
173,1871.785458,1497.441839,1348.735066
174,1905.501309,1497.441839,1364.094135
175,1878.387163,1517.95428,1356.785104
176,1877.646155,1541.397069,1366.317158
177,1868.147784,1542.845402,1398.550993
178,1868.855109,1544.327418,1391.949288
179,1876.93883,1547.257766,1380.227894
180,1851.273018,1547.257766,1427.85448
181,1837.362282,1551.636448,1430.784828
182,1805.869455,1560.427494,1438.834866
183,1783.167673,1560.427494,1419.063434
184,1746.521474,1569.21854,1416.133085
185,1750.900156,1539.915054,1437.352851
186,1697.446555,1547.998774,1450.556261
187,1702.566244,1576.561253,1442.506223
188,1663.730704,1590.471988,1471.068702
189,1621.964816,1593.402337,1457.865292
190,1576.561253,1582.42195,1472.517035
191,1550.929123,1572.148889,1488.650793
192,1539.207728,1561.168502,1458.606299
193,1490.099127,1594.143345,1504.75087
194,1477.670407,1581.680942,1480.600755
195,1472.517035,1581.680942,1507.681218
196,1419.063434,1583.870283,1483.531104
197,1418.322426,1593.402337,1517.213272
198,1375.108204,1580.939935,1503.302537
199,1333.342315,1556.78982,1501.820521
200,1303.297821,1575.820245,1528.193659
201,1312.829875,1577.30226,1501.113196
202,1284.233714,1545.068425,1493.029475
203,1208.785657,1522.332962,1528.934667
204,1186.083875,1534.054356,1517.213272
205,1129.666243,1510.611567,1506.973893
206,1120.13419,1488.650793,1500.372188
207,1080.591324,1470.327694,1512.83459
208,1016.864662,1459.347307,1497.441839
209,967.7560603,1463.725989,1530.416682
210,895.2383519,1452.004594,1489.391801
211,887.1883136,1394.879637,1524.555985
212,836.631379,1417.581418,1488.650793
213,767.7513448,1372.885181,1506.232885
214,752.392276,1389.759947,1525.26331
215,687.1835981,1359.715453,1482.790096
216,669.6015063,1315.760223,1519.402613
217,628.5766252,1331.152974,1480.600755
218,572.1589933,1309.899526,1476.188391
219,554.5769014,1286.456737,1512.83459
220,483.5075263,1312.829875,1499.63118
221,498.9002772,1307.676503,1469.586686
222,468.8557831,1271.804994,1469.586686
223,410.2488102,1273.994335,1498.890173
224,379.4969905,1272.512319,1504.75087
225,392.6667183,1275.442668,1485.720445
226,388.2880364,1283.526388,1484.979437
227,372.1542778,1292.317434,1523.814977
228,367.0345882,1345.06371,1506.973893
229,361.1738909,1349.442392,1528.934667
230,361.1738909,1331.152974,1544.327418
231,358.2435423,1390.467273,1539.207728
232,370.7059446,1375.108204,1526.004318
233,386.0650133,1425.631456,1513.541916
234,373.6362932,1425.631456,1546.516759
235,424.1595457,1448.36692,1510.611567
236,435.1736147,1484.238429,1540.656061
237,471.0788062,1493.029475,1525.26331
238,529.6857791,1496.700832,1509.904242
239,538.476825,1516.472264,1509.163234
240,597.0837979,1553.118464,1484.979437
241,685.7015827,1585.352299,1457.157966
242,734.8101841,1593.402337,1452.004594
243,802.9155285,1573.630904,1471.068702
244,883.5169573,1575.079237,1431.492154
245,927.4721869,1570.700555,1417.581418
246,1018.312995,1592.661329,1446.143897
247,1085.711014,1601.452375,1409.53138
248,1140.64663,1580.232609,1451.297269
249,1182.412519,1564.09885,1427.113472
250,1272.512319,1550.188115,1462.277656
251,1340.651346,1536.984705,1430.784828
252,1394.138629,1523.814977,1478.377732
253,1435.904518,1491.581142,1490.099127
254,1455.675951,1471.809709,1487.909786
255,1530.416682,1405.860024,1515.023931
256,1519.402613,1390.467273,1548.7061
257,1577.30226,1379.486886,1578.009586
258,1550.188115,1301.10848,1656.421674
259,1578.009586,1306.969177,1666.661053
260,1569.21854,1270.322978,1729.68039
261,1563.357843,1232.969454,1748.710815
262,1574.371912,1194.133914,1792.666045
263,1531.865015,1111.343144,1836.621274
264,1490.840134,1094.50206,1882.058519
265,1498.890173,1054.218186,1942.854833
266,1449.074246,1034.446754,1974.347661
267,1425.631456,967.7560603,1991.929752
268,1382.417234,972.1684243,2003.651147
269,1333.342315,953.8453247,2047.606377
270,1274.735342,931.884551,2035.884982
271,1213.905346,898.9097082,2032.954633
272,1165.571435,864.45285,2043.227695
273,1141.387638,875.4669191,2045.417036
274,1090.830703,862.2635091,2021.974247
275,1055.66652,866.6758731,1973.640335
276,983.8898189,850.5421145,1926.754757
277,987.5611752,898.9097082,1886.437201
278,945.7952865,917.9401333,1846.894336
279,926.7311792,913.5614514,1799.26775
280,902.5810646,956.0346657,1750.900156
281,889.3776546,988.2685008,1667.402061
282,887.1883136,1004.402259,1594.884352
283,861.5225014,1053.477179,1558.979161
284,890.85967,1085.711014,1441.024207
285,888.6366469,1110.635818,1364.094135
286,907.7007541,1142.128646,1284.974722
287,897.4276928,1183.894534,1221.248059
288,964.1183861,1241.019492,1134.078607
289,979.4774548,1258.601584,1071.059271
290,1024.9147,1283.526388,1007.332608
291,1057.148535,1346.512043,916.4918001
292,1084.970006,1338.462005,881.3276163
293,1095.243067,1366.317158,825.6509921
294,1179.48217,1404.41169,732.587161
295,1207.337324,1441.765215,717.2280923
296,1265.203289,1437.352851,641.7463531
297,1307.676503,1453.48661,621.2339126
298,1348.735066,1486.461452,589.7410852
299,1374.367196,1506.232885,575.8303497
300,1400.740334,1522.332962,539.1841505
301,1422.701108,1526.004318,568.487637
302,1493.029475,1529.675674,575.8303497
303,1514.282923,1528.193659,564.8499628
304,1522.332962,1532.606023,595.6017825
305,1575.079237,1536.277379,612.4428666
306,1602.193383,1523.814977,634.4373225
307,1609.536095,1493.029475,660.0694526
308,1632.978885,1481.308081,655.6907707
309,1661.541363,1479.11874,712.0747205
310,1671.073417,1477.670407,738.4478583
311,1684.243145,1440.2832,775.0940575
312,1708.426942,1421.993782,843.233084
313,1741.401784,1429.302813,860.8151758
314,1705.496593,1412.461729,923.0935051
315,1715.028647,1378.038553,942.1239302
316,1725.268026,1387.536924,994.8702058
317,1713.546631,1342.874369,1046.168148
318,1678.382448,1369.247507,1076.919968
319,1646.88962,1334.083323,1111.343144
320,1630.048536,1347.253051,1134.078607
321,1605.864739,1321.620921,1164.830427
322,1596.332686,1303.297821,1176.551822
323,1563.357843,1295.955108,1211.716005
324,1555.307804,1291.576427,1252.740886
325,1500.372188,1299.626465,1283.526388
326,1507.681218,1327.481618,1293.02476
327,1455.675951,1320.138905,1292.317434
328,1420.511767,1301.10848,1320.138905
329,1410.272388,1286.456737,1349.442392
330,1391.949288,1312.829875,1353.854756
331,1368.506499,1295.247783,1364.094135
332,1355.303089,1284.974722,1376.556537
333,1298.885457,1273.994335,1399.999326
334,1282.044373,1314.278208,1391.949288
335,1287.164062,1294.506775,1396.32797
336,1295.247783,1295.247783,1394.879637
337,1242.501507,1298.885457,1436.645525
338,1264.462281,1279.114024,1437.352851
339,1235.158795,1322.328246,1412.461729
340,1268.133637,1290.835419,1433.715177
341,1259.342591,1299.626465,1425.631456
342,1252.740886,1341.392353,1411.720721
343,1279.855032,1325.999603,1448.36692
344,1249.06953,1343.581694,1408.790372
345,1259.342591,1369.247507,1434.422502
346,1306.22817,1350.924407,1424.924131
347,1273.253327,1361.904794,1432.974169
348,1294.506775,1351.665415,1411.720721
349,1311.347859,1399.999326,1414.65107
350,1320.879913,1378.038553,1414.65107
351,1336.272664,1382.417234,1397.068978
352,1361.904794,1380.968901,1427.113472
353,1369.247507,1423.442116,1408.790372
354,1350.183399,1394.138629,1377.297545
355,1357.526112,1404.41169,1416.840411
356,1394.879637,1421.252775,1413.202736
357,1425.631456,1449.815253,1371.436848
358,1408.049365,1423.442116,1413.910062
359,1410.272388,1465.949012,1372.885181
360,1450.556261,1473.99905,1388.277932
361,1432.233161,1441.765215,1391.20828
362,1444.695564,1451.297269,1397.068978
363,1481.308081,1458.606299,1424.183123
364,1453.48661,1494.511491,1397.809985
365,1503.302537,1498.182847,1444.695564
366,1482.790096,1479.859747,1411.720721
367,1512.093583,1494.511491,1427.85448
368,1522.332962,1493.770483,1451.297269
369,1512.093583,1525.26331,1447.625912
370,1533.347031,1512.093583,1447.625912
371,1542.845402,1495.252498,1442.506223
372,1521.625636,1512.83459,1449.074246
373,1553.859471,1530.416682,1493.770483
374,1565.580866,1543.58641,1473.99905
375,1547.998774,1547.257766,1458.606299
376,1547.998774,1555.307804,1456.416958
377,1551.636448,1551.636448,1458.606299
378,1557.497145,1558.979161,1479.11874
379,1571.441563,1524.555985,1487.168778
380,1567.029199,1522.332962,1457.157966
381,1568.511214,1536.277379,1452.745602
382,1556.048812,1535.536372,1452.745602
383,1549.447107,1553.118464,1449.815253
384,1556.78982,1517.95428,1452.004594
385,1551.636448,1495.959824,1490.840134
386,1553.118464,1504.043544,1488.650793
387,1547.257766,1506.232885,1482.790096
388,1496.700832,1448.36692,1482.790096
389,1513.541916,1464.466997,1471.068702
390,1460.79564,1416.840411,1461.536648
391,1444.695564,1424.183123,1442.506223
392,1444.695564,1399.999326,1451.297269
393,1416.840411,1393.397621,1448.36692
394,1349.442392,1401.481342,1463.725989
395,1341.392353,1353.854756,1446.884905
396,1333.342315,1358.233438,1446.143897
397,1278.373017,1335.531656,1467.397345
398,1238.089143,1378.038553,1477.670407
399,1233.710461,1338.462005,1475.447383
400,1218.31771,1371.436848,1450.556261
401,1172.880465,1386.829599,1465.208004
402,1147.248335,1378.038553,1479.859747
403,1167.760776,1394.138629,1487.909786
404,1158.96973,1452.745602,1489.391801
405,1147.989343,1449.074246,1465.949012
406,1135.526941,1501.820521,1475.447383
407,1143.576979,1493.029475,1471.809709
408,1149.437676,1543.58641,1465.208004
409,1155.298373,1591.954004,1487.909786
410,1168.501783,1623.446831,1486.461452
411,1161.900078,1625.636172,1528.193659
412,1233.710461,1660.059348,1522.332962
413,1231.487438,1695.964539,1509.163234
414,1257.15325,1739.919769,1524.555985
415,1315.760223,1776.565968,1554.566797
416,1385.347583,1767.033915,1558.979161
417,1425.631456,1811.730152,1563.357843
418,1435.16351,1800.008757,1613.914777
419,1479.11874,1850.565692,1607.313072
420,1558.238153,1824.89988,1604.382724
421,1564.839858,1856.426389,1645.407605
422,1608.05408,1835.913949,1652.750317
423,1646.88962,1822.710539,1639.546907
424,1695.964539,1819.039182,1675.452099
425,1717.958995,1802.939106,1654.939658
426,1734.800079,1822.710539,1678.382448
427,1790.476704,1802.198098,1686.432486
428,1777.306976,1755.31252,1682.794812
429,1790.476704,1734.059072,1662.989697
430,1801.457091,1709.167949,1645.407605
431,1780.94465,1678.382448,1679.864463
432,1758.242869,1653.491325,1637.357567
433,1778.755309,1616.104118,1652.00931
434,1758.242869,1602.193383,1649.819969
435,1730.387715,1576.561253,1631.496869
436,1705.496593,1527.486333,1638.098574
437,1638.098574,1506.973893,1619.034467
438,1616.845126,1498.890173,1655.680666
439,1578.750594,1461.536648,1635.909233
440,1577.30226,1443.213548,1645.407605
441,1508.422226,1393.397621,1621.964816
442,1460.088315,1388.277932,1658.611015
443,1430.784828,1367.024484,1630.755862
444,1386.829599,1345.804718,1674.003766
445,1358.974445,1313.5372,1659.352022
446,1341.392353,1325.292277,1686.432486
447,1293.02476,1323.069254,1723.819693
448,1253.481894,1304.038829,1756.053528
449,1263.721273,1279.855032,1769.964263
450,1226.367749,1243.949841,1788.287363
451,1189.755232,1236.64081,1814.660501
452,1167.019768,1221.248059,1856.426389
453,1147.248335,1207.337324,1897.45127
454,1139.198297,1211.716005,1898.899604
455,1157.521397,1228.55709,1954.576228
456,1147.248335,1189.755232,1941.4065
457,1134.785933,1158.96973,1977.278009
458,1142.869653,1156.039381,1976.570684
459,1144.317987,1164.830427,1971.417312
460,1145.800002,1167.760776,1970.709986
461,1149.437676,1143.576979,1955.317236
462,1137.008956,1114.273492,1916.481695
463,1137.008956,1114.273492,1921.601385
464,1133.3376,1137.008956,1868.855109
465,1189.755232,1098.914424,1835.913949
466,1187.532209,1128.925236,1808.799803
467,1180.223178,1106.964462,1750.900156
468,1223.4374,1094.50206,1714.287639
469,1230.780113,1116.496516,1630.048536
470,1273.994335,1104.034113,1578.750594
471,1260.790925,1118.685857,1519.402613
472,1299.626465,1097.432408,1482.049088
473,1309.158518,1137.716282,1443.213548
474,1320.879913,1118.685857,1390.467273
475,1343.581694,1164.830427,1293.02476
476,1391.949288,1166.312443,1285.715729
477,1419.063434,1153.85004,1212.457013
478,1432.974169,1178.741163,1197.80527
479,1429.302813,1160.451745,1147.248335
480,1446.884905,1169.242791,1117.203841
481,1490.840134,1204.406975,1064.457566
482,1482.049088,1235.158795,1043.237799
483,1531.124008,1208.785657,1016.123654
484,1549.447107,1217.576703,977.2881139
485,1556.048812,1230.780113,999.9898953
486,1535.536372,1243.208833,947.2436198
487,1550.929123,1293.765767,977.2881139
488,1558.238153,1292.317434,957.5166811
489,1580.939935,1302.556813,945.7952865
490,1583.162958,1296.696116,958.9650143
491,1580.232609,1325.292277,942.8649379
492,1580.232609,1356.785104,969.2380757
493,1584.611291,1359.715453,953.8453247
494,1578.009586,1366.317158,978.7701293
495,1591.212996,1354.595763,974.3577653
496,1607.313072,1351.665415,988.2685008
497,1610.984429,1386.829599,993.4218725
498,1565.580866,1372.885181,981.7004779
499,1565.580866,1369.954832,979.4774548
500,1583.870283,1364.094135,1028.586056
501,1577.30226,1362.645802,1002.920244
502,1533.347031,1368.506499,1007.332608
503,1554.566797,1391.20828,1024.173692
504,1515.764939,1372.177855,1054.218186
505,1542.138077,1358.233438,1018.312995
506,1495.959824,1403.670683,1042.496792
507,1531.124008,1361.904794,1062.268225
508,1494.511491,1378.745878,1068.128922
509,1477.670407,1392.690296,1032.964738
510,1488.650793,1398.550993,1079.850316
511,1458.606299,1404.41169,1086.452021
512,1480.600755,1405.860024,1094.50206
513,1481.308081,1399.999326,1099.621749
514,1456.416958,1373.626189,1087.900355
515,1447.625912,1391.20828,1103.293106
516,1424.183123,1405.860024,1106.223454
517,1457.865292,1403.670683,1099.621749
518,1425.631456,1383.158242,1158.228722
519,1429.302813,1405.119016,1160.451745
520,1410.272388,1424.924131,1161.900078
521,1452.745602,1435.16351,1156.039381
522,1423.442116,1409.53138,1202.924959
523,1418.322426,1454.227617,1191.203565
524,1406.601031,1450.556261,1237.348136
525,1409.53138,1460.088315,1249.06953
526,1408.049365,1471.809709,1244.690848
527,1451.297269,1438.834866,1268.874645
528,1445.436571,1440.2832,1299.626465
529,1442.506223,1445.436571,1315.019216
530,1429.302813,1456.416958,1336.272664
531,1445.436571,1448.36692,1348.735066
532,1461.536648,1487.168778,1354.595763
533,1505.491878,1472.517035,1355.303089
534,1487.909786,1488.650793,1408.049365
535,1531.124008,1491.581142,1410.272388
536,1503.302537,1455.675951,1392.690296
537,1546.516759,1448.36692,1445.436571
538,1539.915054,1453.48661,1424.183123
539,1597.073693,1456.416958,1421.252775
540,1577.30226,1464.466997,1469.586686
541,1608.05408,1472.517035,1433.715177
542,1641.028923,1465.208004,1469.586686
543,1645.407605,1481.308081,1427.85448
544,1637.357567,1477.670407,1467.397345
545,1653.491325,1465.208004,1438.834866
546,1662.989697,1434.422502,1416.133085
547,1712.098298,1436.645525,1433.715177
548,1711.35729,1435.904518,1413.202736
549,1733.318064,1457.865292,1399.999326
550,1741.401784,1452.745602,1407.342039
551,1733.318064,1471.068702,1394.138629
552,1729.68039,1484.238429,1391.949288
553,1760.43221,1477.670407,1375.108204
554,1761.173217,1449.074246,1339.203013
555,1753.830505,1451.297269,1367.024484
556,1729.68039,1473.258042,1317.208557
557,1726.750041,1470.327694,1328.929951
558,1725.268026,1481.308081,1350.924407
559,1722.337677,1464.466997,1334.083323
560,1758.242869,1456.416958,1307.676503
561,1720.889344,1469.586686,1339.203013
562,1720.889344,1436.645525,1350.924407
563,1749.451823,1434.422502,1331.152974
564,1739.178761,1451.297269,1309.158518
565,1715.028647,1464.466997,1323.069254
566,1739.178761,1473.99905,1337.720997
567,1733.318064,1457.865292,1356.785104
568,1701.084229,1465.949012,1364.835143
569,1694.516206,1468.138353,1339.203013
570,1692.293183,1448.36692,1342.133361
571,1676.934114,1427.113472,1338.462005
572,1704.755585,1432.974169,1359.715453
573,1701.825237,1440.2832,1382.417234
574,1676.193107,1436.645525,1364.094135
575,1652.00931,1439.575874,1377.297545
576,1676.934114,1450.556261,1364.835143
577,1668.850394,1471.068702,1383.158242
578,1642.477256,1468.879361,1410.272388
579,1613.914777,1435.904518,1380.227894
580,1601.452375,1435.16351,1428.561805
581,1589.023655,1447.625912,1403.670683
582,1580.939935,1468.879361,1416.133085
583,1575.820245,1472.517035,1446.884905
584,1581.680942,1432.233161,1441.765215
585,1553.859471,1424.924131,1435.904518
586,1544.327418,1427.113472,1427.113472
587,1526.004318,1438.834866,1441.765215
588,1528.934667,1455.675951,1474.740058
589,1519.402613,1421.993782,1475.447383
590,1498.182847,1429.302813,1460.088315
591,1476.188391,1391.949288,1443.954556
592,1440.2832,1401.481342,1460.79564
593,1424.183123,1394.879637,1494.511491
594,1406.601031,1361.904794,1491.581142
595,1415.392077,1353.854756,1492.32215
596,1398.550993,1391.949288,1474.740058
597,1386.829599,1361.904794,1466.656337
598,1390.467273,1357.526112,1504.043544
599,1357.526112,1382.417234,1479.859747
600,1361.163786,1362.645802,1515.023931
601,1345.804718,1405.119016,1489.391801
602,1308.417511,1415.392077,1520.884628
603,1298.885457,1397.068978,1487.168778
604,1319.397898,1438.834866,1479.859747
605,1334.083323,1475.447383,1481.308081
606,1331.8603,1490.099127,1498.182847
607,1315.760223,1517.213272,1515.023931
608,1304.746154,1538.46672,1478.377732
609,1326.74061,1583.162958,1473.99905
610,1342.133361,1636.616559,1498.182847
611,1358.974445,1670.332409,1497.441839
612,1367.765491,1706.944926,1463.725989
613,1372.177855,1753.123179,1480.600755
614,1379.486886,1802.939106,1482.790096
615,1378.745878,1848.342669,1453.48661
616,1406.601031,1883.506853,1470.327694
617,1391.949288,1938.476151,1489.391801
618,1397.068978,1973.640335,1457.157966
619,1419.770759,2002.202814,1442.506223
620,1461.536648,2033.695641,1439.575874
621,1460.088315,2029.316959,1475.447383
622,1452.745602,2054.208082,1444.695564
623,1503.302537,2073.979515,1476.188391
624,1497.441839,2048.347384,1441.765215
625,1522.332962,2060.068779,1482.049088
626,1542.845402,2049.8294,1457.865292
627,1539.915054,1993.411768,1453.48661
628,1580.939935,1981.690373,1478.377732
629,1583.162958,1936.994136,1460.088315
630,1578.750594,1890.849565,1484.238429
631,1602.193383,1845.41232,1479.859747
632,1590.471988,1798.526742,1481.308081
633,1613.914777,1754.571512,1507.681218
634,1575.079237,1684.984153,1526.004318
635,1567.770207,1624.895164,1512.093583
636,1560.427494,1566.288191,1498.890173
637,1509.163234,1498.182847,1513.541916
638,1521.625636,1440.2832,1528.934667
639,1469.586686,1388.277932,1523.814977
640,1416.133085,1324.551269,1489.391801
641,1380.968901,1293.02476,1526.004318
642,1361.163786,1237.348136,1482.790096
643,1290.094411,1168.501783,1506.973893
644,1254.930227,1087.900355,1470.327694
645,1183.894534,1077.660976,1484.238429
646,1134.785933,1032.964738,1457.157966
647,1105.482447,969.9790834,1465.949012
648,1024.9147,942.8649379,1430.784828
649,986.8201675,957.5166811,1438.834866
650,917.9401333,935.5222252,1421.993782
651,900.3580414,895.9793596,1369.247507
652,830.7706817,889.3776546,1359.715453
653,821.9796358,887.9293213,1360.456461
654,772.9047165,909.8900951,1349.442392
655,748.7209197,934.8148996,1372.177855
656,727.4674714,919.4221487,1377.297545
657,692.3032877,950.1739684,1356.785104
658,710.6263873,947.2436198,1348.735066
659,689.3729391,969.9790834,1334.083323
660,694.4926287,1006.5916,1347.253051
661,692.3032877,997.8005544,1365.57615
662,711.367395,1013.193305,1386.088591
663,731.1388278,1064.457566,1385.347583
664,717.9354178,1040.307451,1378.038553
665,757.5119656,1059.337876,1381.676227
666,797.0548312,1082.039657,1437.352851
667,821.9796358,1139.939305,1421.252775
668,843.233084,1156.780389,1440.2832
669,860.0741681,1173.621473,1466.656337
670,866.6758731,1179.48217,1492.32215
671,923.8008306,1183.153527,1486.461452
672,970.6864089,1197.064262,1542.845402
673,973.6167576,1198.546278,1525.26331
674,989.0095085,1243.949841,1535.536372
675,1020.502336,1242.501507,1545.775751
676,1087.193029,1233.710461,1556.048812
677,1093.053726,1229.298097,1586.800632
678,1131.148259,1246.139181,1612.466444
679,1155.298373,1264.462281,1612.466444
680,1213.905346,1270.322978,1596.332686
681,1227.849764,1287.90507,1569.21854
682,1264.462281,1252.740886,1558.979161
683,1286.456737,1283.526388,1558.238153
684,1340.651346,1263.013948,1577.30226
685,1361.163786,1302.556813,1517.95428
686,1383.158242,1285.715729,1524.555985
687,1400.740334,1278.373017,1498.182847
688,1422.701108,1269.581971,1471.809709
689,1491.581142,1270.322978,1427.85448
690,1487.168778,1279.114024,1434.422502
691,1528.934667,1292.317434,1383.89925
692,1526.004318,1294.506775,1342.874369
693,1582.42195,1264.462281,1315.760223
694,1564.839858,1278.373017,1293.765767
695,1597.073693,1293.765767,1268.133637
696,1616.104118,1262.27294,1210.267672
697,1613.17377,1295.247783,1158.96973
698,1636.616559,1258.601584,1167.019768
699,1634.427218,1275.442668,1117.944849
